date	source	title	textfile	text	para_n	about_ineq_pred	about_billion_pred	about_wt_pred	about_wt_manual
2019-12-13	Wall Street Journal (Online)	Warren's Economic Illusions; A new analysis says her wealth tax would fall short—by $1.5 trillion.	txt-opeds/2325077510.xml.txt	Elizabeth Warren has been justly criticized for the magical math in her Medicare for All proposal. That health plan would cost perhaps $34 trillion, according to outside estimates. But Ms. Warren says the true figure is only—alakazam!—$20.5 trillion. Her wealth tax is the same way, as a fiscal fact check this week demonstrates. Ms. Warren wants to tax the net worth of affluent Americans 2% a year on assets above $50 million, and 6% on billionaires. She says it would raise $3.75 trillion over 10 years. Her campaign cites a letter from two economists at UC Berkeley, Emmanuel Saez and Gabriel Zucman. They say that because Ms. Warren's proposed tax doesn't have any loopholes, ""the avoidance/evasion response is likely to be small."" Assume 15%, they continue, pointing to studies of wealth taxes in Scandinavia, Colombia and Switzerland.	0	TRUE	FALSE	TRUE	TRUE
2019-12-13	Wall Street Journal (Online)	Warren's Economic Illusions; A new analysis says her wealth tax would fall short—by $1.5 trillion.	txt-opeds/2325077510.xml.txt	One economist who takes issue with these assumptions is Democrat Larry Summers. The current estate tax is nowhere near so efficient, he and a co-author, Natasha Sarin, have said. They argue that Messrs. Saez and Zucman don't seriously account for tax avoidance, other than by ""reducing a naive calculation by 15 percent."" Making matters worse, Ms. Warren subsequently doubled her proposed tax rate on billionaires. At first it was going to be 3%. But as she tried to find a way to finance Medicare for All, she raised it to 6%. This would compound the incentives to avoid the tax.	1	TRUE	FALSE	FALSE	FALSE
2019-12-13	Wall Street Journal (Online)	Warren's Economic Illusions; A new analysis says her wealth tax would fall short—by $1.5 trillion.	txt-opeds/2325077510.xml.txt	On Thursday the analysts at the Penn Wharton Budget Model pitched in their two cents . According to their dynamic estimate, which takes account of macroeconomic effects, Ms. Warren's tax would bring in only $2.3 trillion over 10 years. That's almost $1.5 trillion less than Ms. Warren is counting on. The model also says the economy under Ms. Warren's wealth tax would be about 1% to 2% smaller in 2050, compared with the baseline, though the exact outcome depends on whether Congress spent the revenue in ways that lifted productivity. Meantime, average hourly wages in 2050, ""including wages earned by households not directly subject to the wealth tax, would fall between 0.8 and 2.3 percent due to the reduction in private capital formation.""	2	TRUE	FALSE	TRUE	TRUE
2019-12-13	Wall Street Journal (Online)	Warren's Economic Illusions; A new analysis says her wealth tax would fall short—by $1.5 trillion.	txt-opeds/2325077510.xml.txt	It's not that the Penn Wharton model is precisely accurate. As Russ Roberts likes to say, you know macroeconomists have a sense of humor because their estimates include decimal points. Still, Ms. Warren's promises are wildly unrealistic. She'll pay for a $20.5 trillion health program, which actually costs $34 trillion, by imposing a $3.75 trillion wealth tax, which actually raises $2.3 trillion. The real magic trick would be getting voters to believe that.	3	TRUE	FALSE	TRUE	TRUE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	It is not a violation of true conservative principles to recognize the American people want a certain level, an increasing level in fact, of public spending for all sorts of things (e.g., Social Security, national defense), many of which cannot be feasibly performed by lower levels of government. We then have a choice: Pretend debt doesn't matter or try to close the gap between revenue and expenditures. At some point debt matters a great deal — retarding growth and gobbling up revenue simply to service existing debt, for example. Alas, government is not like a household (or a business) and, therefore, some reasonable level of debt is acceptable. (Unlike the federal government, individuals don't have the full faith and credit of the world's largest superpower behind them.) That doesn't mean any level of debt is acceptable.	0	TRUE	FALSE	FALSE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	What about closing the gap between revenue and expenditures. We've seen for decades there is only so much cost cutting and pushing spending onto the states that is politically feasible. Democrats and Republicans alike want a rather large, active government. We can try to increase the growth rate by smarter policies (e.g., more trade, more economic immigration) but let's not get caught up in fantasies of 5 percent growth. So that leaves the revenue side. Republicans made matters worse, reducing revenue, by selling the same supply-side chestnut to the American people when they voted for tax cuts. It'll pay for itself! It'll permanently hike growth! No, and no. It dramatically increased the debt in exchange for at most a temporary bump in growth, already dissipating before our eyes.	1	TRUE	FALSE	FALSE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	A responsible policymaker would look to the tax code to make it more efficient (lower the rates, broaden the base) and, yes, raise a reasonable amount of revenue to pay for all the things Americans want. (By the way, this is making me nostalgic for the Simpson-Bowles proposal to make spending cuts and add revenue; we've spent the last decade doing the opposite.) Rep. Alexandria Ocasio-Cortez (D-N.Y.) touched off a debate by suggesting a top marginal rate of 70 percent; Sen. Elizabeth Warren (D-Mass.) wants a super-wealth tax to add on a 2 percent tax on Americans with assets above $50 million and 3 percent on those with assets above $1 billion. Neither is a great idea, and not because they'll create disincentives for rich people and stifle the economy. In fact, they are most likely to lead to tax avoidance schemes and wind up raising comparatively little revenue.	2	TRUE	TRUE	TRUE	TRUE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	With 20 or so Democrats heading for the presidential primary, maybe it is time to have a reasoned discussion on how much more revenue we think is reasonably required (at least until the baby boomer retirement bubble deflates) and the best way to raise it. As to the latter, a number of constructive and science-believing conservatives have recommended a carbon tax, which serves the dual purpose of raising revenue and slowing climate change. Others want to go to a consumption tax (e.g., VAT tax). You'll find a lot of economists suggesting something more sweeping, but ultimately something that rewards work, which conservatives generally like.	3	TRUE	FALSE	TRUE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	Former car czar Steven Rattner is among those suggesting ""increasing the tax rate on capital gains and dividends and closing loopholes."" In other words, we should be diminishing or eliminating the difference in tax rates that apply to salary and that apply to investment income. Rattner explains, ""At present, a beneficiary of long-term capital gains or dividends pays 23.8 percent of the profit to Washington. That's already a good bit less than the 37 percent top rate on so-called ordinary income."" In 2017 Congress increased the gap by lowering the capital gains tax rate from 35 percent to 21 percent.	4	TRUE	FALSE	TRUE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	Rattner points out that ""if taxes on capital gains and dividends were raised by those 14 percentage points, we capitalists would be no worse off — and American companies would still be more competitive globally, the theory behind reducing the corporate tax rate."" He recommends: [W]hile raising those tax rates closer to those on ordinary income would make the system fairer, other changes would be required to prevent owners of appreciated assets from avoiding their tax obligations. For example, the United States should eliminate the provision that forgives unpaid capital gains taxes on assets held at death. And there are many loopholes that could be closed in the name of greater equity. In 2016, the Obama administration provided a helpful list of candidates: They range from jettisoning the special deductions and credits that producers of fossil fuels enjoy to eliminating the notorious carried interest provision, which allows private equity managers (including me) to pay the lower capital gains rate on what is effectively ordinary income. Of course, if capital gains were taxed as ordinary income, that problem goes away.	5	TRUE	FALSE	TRUE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	In fact, it's time to eliminate energy subsidies on all forms of energy, something Sen. Tim Kaine (D-Va.) has recommended and something true free-marketers should appreciate. In any event, there is no shortage of ideas on the tax front. The rest of the Democratic field, I think, can come up with better ideas than the easy, splashy fix of simply raising the top marginal tax rate. They should start with the basics: How much more revenue do we need, and what's the most efficient, way to do that with the least amount of distortion to the economy that doesn't increase income inequality? Let's see if one or more make an intellectually honest and politically viable proposal. We could use some of that.	6	TRUE	FALSE	TRUE	FALSE
2019-01-29	The Washington Post (Online)	Maybe this time we could have a honest debate about taxes	txt-opeds/2172562180.xml.txt	Helaine Olen: Why Republicans are so afraid of Elizabeth Warren Paul Waldman: Ocasio-Cortez is right. Democrats should talk about raising taxes on the rich. Robert J. Samuelson: The messy truth about income inequality George F. Will: How income inequality benefits everybody	7	TRUE	FALSE	TRUE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	President Biden on Tuesday tried to get ahead of Wednesday's April inflation report with a speech rehashing his well-worn proposals to reduce prices: Boost subsidies, raise taxes, and increase regulation. He should take Jerry Seinfeld's advice to George Costanza and do the opposite of his every policy instinct. The President again called on Congress to pass his Build Back Better, er, sorry, ""Building a Better America"" plan including more subsidies for green energy, electric cars, child care, housing and more. He also doubled down on his proposed billionaire's tax—i.e., unconstitutional wealth tax—and Medicare drug price controls. Mr. Biden again blamed inflation on the pandemic and Vladimir Putin, omitting that Democrats poured kerosene on the accelerating economic recovery last March with their $1.9 trillion spending bill. Inflation was already at 7.9% when Mr. Putin invaded Ukraine (see the nearby chart). At the same time, their policies are hampering the supply side of the economy in myriad and interconnecting ways.	0	TRUE	FALSE	TRUE	TRUE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	Consider energy and food. The Administration's war on oil and gas created enormous regulatory uncertainty that is stanching investment in new production despite high energy prices. Producers can't find workers. Many left the industry when prices nose-dived early in the pandemic and are reluctant to return because Democrats have promised to put drillers out of business. Then there's the left's blockade on pipelines, which is limiting natural gas production in the Northeast's rich shale deposits. Progressives blame rising gas prices on natural gas exports, but the larger culprit is increasing demand in the U.S. Hefty subsidies for wind and solar forced coal and nuclear plants to close down, but renewable power needs to be backed up by more gas.	1	FALSE	FALSE	FALSE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	Mr. Biden says more green energy will reduce electricity prices. But then why have power prices increased by 11.1% in the last year? More green energy will make the grid less reliable and increase demand for gas along with diesel-powered emergency generators, as it has in California and Texas. Speaking of which, diesel prices have increased by $2.40 a gallon in the last year, a buck more than gasoline prices, amid increased demand from freight and reduced refining capacity. Higher diesel prices filter through to food prices as ships, trains, trucks, tractors and other farm equipment rely on the fuel.	2	FALSE	FALSE	FALSE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	Biofuel mandates and subsidies have spurred refineries to shut down or shift to producing smaller amounts of ""renewable"" diesel from cooking oils. This is also a large reason soybean oil prices have more than doubled from pre-pandemic levels and why the American Bakers Association has urged the Administration to ease renewable fuel mandates. Poultry producers say the ethanol mandate is driving up the cost of their feedstock. At the same time, surging corn and soy prices are discouraging farmers from planting wheat to compensate for lost exports from Ukraine. Yet the Administration wants to increase renewable fuel mandates and subsidies.	3	FALSE	FALSE	FALSE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	What the country needs is more investment to boost the supply side of the economy, which will increase worker productivity, real wages and living standards. Mr. Biden's plan to hammer businesses and investors with increased taxes and regulation will do the opposite. In his speech he again lobbied for Medicare to negotiate drug prices—i.e., price caps—but this will create more pharmaceutical market distortions and suppress investment in innovation. By the way, prescription drug prices have risen a mere 2.2% in the last year. Thank competition for that, not government. As White House aides whispered to friendly media on Monday, Mr. Biden's Tuesday speech was really less about inflation and more about setting up the fall campaign against Republicans. He claimed the GOP has no plan for inflation, as if Democrats don't run Congress and the White House. He linked all Republicans to Florida Sen. Rick Scott's unspecific proposal that all Americans should pay some federal income tax and all Congressional legislation should sunset after five years.	4	TRUE	FALSE	TRUE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	""The congressional Republican agenda,"" Mr. Biden warned, would ""put Social Security, Medicare, and Medicaid on the chopping block every five years."" Who believes this? Mr. Scott's plan hasn't been endorsed by the rest of his party. Mr. Biden said Republicans want to ""depress"" American wages, but real disposable personal income increased $4,205 (in 2012 dollars) from January 2017 to December 2020 yet has since declined by $374, almost all on his watch. Inflation is causing real wages to decline despite rising nominal wages. Americans have learned the hard way over the last two years that no amount of federal transfer payments can make up for the decline in real wages caused by inflation. President Costanza still hasn't.	5	TRUE	FALSE	FALSE	FALSE
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	President Costanza Takes On Inflation	6	TRUE	FALSE	FALSE	FALSE
2020-02-19	The Washington Post (Online)	Who’s afraid of Bernie Sanders?	txt-opeds/2358178849.xml.txt	The latest Post-ABC News poll, which shows Sen. Bernie Sanders (I-Vt.) with a 16-percentage-point lead over his nearest Democratic rival, former vice president Joe Biden, should settle at least one important question. It refutes the notion that most Democrats are focused single-mindedly on defeating President Trump — and that everything else is secondary. It turns out that everything else isn't secondary, because whatever else is true of Sanders, he isn't focused single-mindedly on dumping Trump. From the outset, he has championed a host of proposals, most prominently Medicare-for-all, that would implement his vision of a democratic-socialist America. He assumes that his agenda would be so popular that it would automatically defeat Trump.	0	TRUE	FALSE	TRUE	FALSE
2020-02-19	The Washington Post (Online)	Who’s afraid of Bernie Sanders?	txt-opeds/2358178849.xml.txt	This is, at best, questionable. In the Post-ABC News poll, Sanders led all candidates with 32 percent of Democrats and Democratic-leaning independent registered voters, followed by Biden with 16 percent. Biden's total was down sharply from 32 percent support in January. After Biden, former New York mayor Mike Bloomberg polled 14 percent. Support for other candidates was 12 percent for Sen. Elizabeth Warren (D-Mass.), 8 percent for former South Bend, Ind., mayor Pete Buttigieg and 7 percent for Sen. Amy Klobuchar (D-Minn.). By a 58-38 percent margin, likely Democratic voters said they would prefer a candidate who can defeat Trump over someone who agrees with them on substantive issues. A month ago, 38 percent said Biden had the best chance of defeating Trump. Now that's 19 percent.	1	FALSE	FALSE	FALSE	FALSE
2020-02-19	The Washington Post (Online)	Who’s afraid of Bernie Sanders?	txt-opeds/2358178849.xml.txt	Previous polling has shown that many Sanders supporters would not necessarily vote for the Democratic nominee if it isn't Sanders. A recent Quinnipiac poll showed that Sanders wins a large plurality (35 percent) of Democrats who prefer a candidate who shares their views over one who is judged most electable. Sanders's agenda would, if implemented, involve a vast increase in the centralization of power in Washington. His Medicare-for-all proposal would effectively nationalize most of the health-care system that is not already under government control — Medicare (insurance for those 65 and older), Medicaid (a federal-state program providing insurance for the poor) and the Affordable Care Act (insurance subsidies for the near-poor).	2	FALSE	FALSE	FALSE	FALSE
2020-02-19	The Washington Post (Online)	Who’s afraid of Bernie Sanders?	txt-opeds/2358178849.xml.txt	In addition to covering the entire population, Sanders's plan would also expand coverage by including benefits for dental care, eye care and hearing loss. His plan would also dispense with co-payments and deductibles. This would reduce patients' out-of-pocket expenses. Just how much all this would cost is a matter of guesswork. Sanders has suggested a wealth tax and possible payroll taxes to finance his program. Eliminating the profits of the private insurance industry would provide another source of funds. Still, these policies might be insufficient. Even after new taxes and savings, Sanders's plan could add $13 trillion to the deficit over a decade, estimates the Committee for a Responsible Federal Budget, a nonpartisan advocacy group.	3	TRUE	FALSE	FALSE	TRUE
2020-02-19	The Washington Post (Online)	Who’s afraid of Bernie Sanders?	txt-opeds/2358178849.xml.txt	There are other important pieces to the Sanders agenda, including ""free"" college at state schools, guaranteed jobs for able-bodied adults and a pledge that teachers should earn at least $60,000 a year. These proposals, if adopted, would also centralize power in Washington. They, too, would raise government spending. How do voters react to all this centralized power? Do they agree with Sanders that it lays the foundation for a fairer America by reducing the power of major corporations? Or does the prospect of Sanders's ""socialism"" scare people into voting for Trump?	4	FALSE	FALSE	FALSE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	The Democratic competition to bleed the rich has become fierce. If progressives aren't satisfied with Elizabeth Warren's proposed ""wealth tax"" of 3% a year, AOC's 70% income tax, Bernie Sanders's 77% estate tax, or Rep. John Larson's uncapped payroll-tax increase of 2.4 percentage points, they now have a fifth option. Oregon Senator Ron Wyden wants to tax capital gains as regular income, meaning rates up to 37%. He would also tax unrealized gains, perhaps decades before the investor sells. Mr. Wyden hasn't released a formal plan, so the details are sketchy. Under current law, long-term capital gains are taxed at rates up to 20%—plus a 3.8% ObamaCare surcharge on investment income—only after the asset is sold.	0	TRUE	FALSE	TRUE	TRUE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	Mr. Wyden calls this a loophole. ""There are two tax codes in America,"" he said recently. ""The first is for nurses, police officers and factory workers—those who earn wages and pay taxes with every paycheck. The second is for millionaires and billionaires."" But there are good reasons to tax capital gains at preferential rates, which is why the U.S. has done it for decades under Democrats and Republicans. The lower rate encourages investment and productive risk-taking. It reduces the harm from double taxation after corporations already pay income taxes. It also assists the mobility of capital by reducing the ""lock-in effect"" from investors holding assets to avoid taxes.	1	TRUE	FALSE	FALSE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	In a December for the Federal Reserve Bank of St. Louis, two economists looked at what happened in South Korea when a 24% capital-gains tax on certain large firms was switched to a 10% rate. Compared with unaffected companies, ""the affected firms increased investment by 36 percent and capital stock by 9 percent within three years."" Opinion Live Event: The Supreme Court in an Era of Polarization Join The Wall Street Journal's Paul Gigot, CBS's Jan Crawford, and legal scholars Jeffrey Rosen and Ilya Shapiro in Washington, D.C., on April 24, 2019, as they discuss what to expect from the new Supreme Court.	2	TRUE	FALSE	TRUE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	Book now with WSJ+. A lower tax rate is also a matter of fairness. If investors have capital losses, they aren't allowed to deduct more than $3,000 a year. There's no inflation adjustment either: If $100 of stock bought in 1999 is sold for $150 today, the difference is taxed even though much of it is an illusory gain caused by dollar erosion. Many people who have capital gains are ""rich"" for a year, after a lifetime of letting an investment build value before they sell. Capital gains aren't taxed like salaries, in other words, because they're different from salaries. Mr. Wyden's plan would treat capital gains as ordinary income and deliver a gut-punch to investors and the economy. Mr. Wyden also proposes an annual ""mark to market"" scheme, which would spread the tax over the lifetime of the investment. As an asset rises in value, its owners would pay tax each year on the incremental gain.	3	TRUE	TRUE	TRUE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	This would create an enormous new accounting burden. Mr. Wyden may say that his mark-to-market rule will apply only to the top 1% or 0.1%, but it would still be a bonanza for tax attorneys. How will people in the top 2% know whether they've passed the threshold, and how far will they go to avoid it? When future progressives are scrounging for yet more tax revenue, they will inevitably lower Mr. Wyden's threshold. Nearly a third of U.S. households—roughly 40 million—have some kind of taxable investment account, according to survey data from the Finra Investor Education Foundation. If Mr. Wyden creates another way to wring taxes out of people, it's hard to imagine Congress restraining itself.	4	TRUE	FALSE	FALSE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	A deeper problem is Mr. Wyden's plan would tax gains that exist merely on paper. Imagine a doctor investing in stocks in a taxable brokerage account. In good times he'll have to divert money to pay the annual tax, since the unrealized gain isn't in his bank account. Then what if the market crashes as he retires, erasing the gain—or turning it into a sudden loss? Could the doctor call the IRS to get a refund for years of taxes? And what about illiquid investments, such as private companies or real estate? As with Ms. Warren's suggested wealth tax, no one knows how Mr. Wyden would go about valuing them. Politico reported, citing the Senator's spokeswoman, that his plan ""would have exemptions for personal residences and retirement accounts while applying broadly to other tradeable and nontradeable assets.""	5	TRUE	FALSE	FALSE	TRUE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	This raises a host of questions: What about a family whose little lake cabin, purchased decades ago, is now surrounded by mansions? Taxing years of appreciation on the land could force them to sell the place. Would the owner of an apartment building be asked to revalue it every year? Will an art investor be told to mark that Picasso to market? Good luck. Academic papers suggest that maybe the IRS could tax some ""expected return"" each year. Or perhaps the tax would be collected only when the asset is sold, but calculated as if it had been applied annually, with the rate of appreciation drawn as a straight line. Mr. Wyden's detailed thinking isn't known, but however he tries to skin the fat cat, it will add unhelpful complexity to the revenue code.	6	TRUE	TRUE	TRUE	FALSE
2019-04-10	Wall Street Journal (Online)	Ron Wyden's Plan to Drain Investors; A new Democratic idea to grab revenue: Tax unrealized capital gains.	txt-opeds/2206634475.xml.txt	Mr. Wyden's plan has zero chance of passing a Republican Senate, but he intends to inject it into the 2020 campaign. Given that the Democratic strategy is to attack wealth creation, Mr. Wyden's idea is impossible to count out. Another day, another window on what Democrats would do if they regain power.	7	FALSE	FALSE	TRUE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	The refrain ""Twitter is not real life"" is meant to be a criticism of the platform, and those who use it, as overly liberal and activist and not representative of everyday Americans. But I always think: ""No, it's not — and thank God for that."" Twitter has filled a huge void for people such as me who prefer more left-wing politicians such as Sens. Bernie Sanders (I-Vt.) and Elizabeth Warren (D-Mass.) over more moderate Democrats and want to see the country move aggressively in a more progressive direction. In fact, Twitter is in many ways America's true left-wing news outlet. But the benefits of Twitter for the left also come with some costs.	0	FALSE	FALSE	FALSE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	You might wonder why the left needs Twitter — after all, Republicans argue the news media is basically a left-wing propaganda machine. That's nonsense, of course. I would concede that it's unlikely many journalists voted for Donald Trump, and major media outlets in America are usually based in large cities and their employees generally share those cities' cultural values, such as supporting same-sex marriage. But mainstream outlets including The Post, the New York Times and NPR explicitly seek to appeal to Republicans, too, sometimes falling into flawed ""both sides"" coverage along the way. On top of that, most traditional news organizations have a centrist, pro-status-quo bias that comes from them being generally owned by wealthy people or major corporations and staffed largely by upper-income people. So news coverage from those organizations tends to suggest that left-wing Democrats such as Sanders and Warren are out of the mainstream, an approach tilted toward centrism that I think helped Joe Biden win last year's Democratic presidential primaries.	1	FALSE	FALSE	FALSE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	MSNBC, while being pretty Democratic, isn't as dominant a media source for liberals as Fox News is on the right. And it, too, often hews to an establishment-friendly, status quo coverage. So while there is a lot of media that appeals to center-left Democrats, Twitter has filled a gap for more progressive Democrats. This happened basically by accident. It's not clear that Twitter's Jack Dorsey, who co-founded the company in 2006, is that much more personally liberal than Facebook's Mark Zuckerberg. But nonetheless, in the early 2010s, Twitter became such a popular place for Black Americans to discuss culture, politics and everything else that ""Black Twitter"" became a major phenomenon. Rather than relying on mainstream media, many of the activists who were part of the Black Lives Matter movement used Twitter to organize protests and describe the movement's goals. Twitter also became a place where journalists and academics of all races posted not just their work but also their personal thoughts. And many of the earliest and most enthusiastic adopters of Twitter, as with other new technologies, were young. Any platform drawing heavily on that mix of people was bound to become an important platform on the left.	2	FALSE	FALSE	FALSE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	It's not that people over 50 or conservatives don't like Twitter (see Trump, Donald) or that every young person is on Twitter. But about 75 percent of Twitter users are under 50, while only about half of the adult population overall is that young, according to the Pew Research Center. Facebook, in contrast, doesn't have a big age disparity. About 70 percent of 18-to-29-year-olds use Facebook, but so do about 70 percent of people 50 to 64, according to Pew. Just 18 percent of those between 50 and 64 use Twitter. What has become more clear is that in some ways Twitter isn't just a media platform for those on the political left, but the media platform for the most progressive Democrats. Plenty of very progressive people consume The Post, the Times, NPR and other mainstream publications. But Twitter is often the place they first look for news each day.	3	FALSE	FALSE	TRUE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	That's in part because it's a great way to get information that isn't biased toward that centrist, pro-status-quo perspective. I have worked most of my life at very established, traditional institutions (Time magazine, NBC News, now The Post). Twitter has allowed me to build a national network of people with more left-wing and non-traditional interests and perspectives who weren't likely to be hired or fit into a traditional news organization. And that's been so valuable — I have a set of colleagues to collaborate and share ideas with, even if they don't work at the same place I do. So, no, it's ""not real life."" And because so many journalists are on Twitter, left-wing ideas that start there quickly find their way into mainstream media. With Twitter, ""issues and concerns of younger and more left-leaning Democrats that used to be relegated have a better chance at being elevated,"" said Meredith Conroy, a political scientist at California State University at San Bernardino.	4	FALSE	FALSE	FALSE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	It is hard to imagine the recent ascendance of Black Lives Matter, Rep. Alexandria Ocasio-Cortez (D-N.Y.) and ""the Squad,"" or ideas such as reparations and wealth taxes, without Twitter. But AOC and BLM are still minority voices, not only in America but within the Democratic Party, too. The candidates who supported wealth taxes (Warren, Sanders) didn't win in 2020. And that goes to the limits of Twitter for the left. First, it's a medium that doesn't reach many older Democrats. I tend to think that many Americans will always prefer their news in articles or broadcasts instead of 280-character updates. And in our current media environment, that means that younger Democrats are on Twitter, where left-wing ideas such as reparations, wealth taxes and adding justices to the Supreme Court are discussed favorably, while older Democrats are hearing from NPR and the New York Times how these ideas are risky and controversial.	5	FALSE	FALSE	TRUE	TRUE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	It will always be hard for a Bernie Sanders to defeat a Joe Biden if older Democrats mostly get news more oriented toward Biden's point of view. To truly compete, the left needs more broadcast and traditional-style news media to reach those older Democrats. But it's also hard to imagine a truly left-wing media outlet ever being as big and influential as NPR or The Post or the Times. There are a lot of reasons for that, but one of them is that the real audience for a left-wing news outlet — younger Democrats — already has Twitter. ""If you're following politics, you don't have to choose between Slate, Atlantic or Vox,"" said Shannon McGregor, a professor at the University of North Carolina at Chapel Hill's school of media and journalism. ""If you just go on Twitter, you are likely to find the most appealing articles from those publications.""	6	FALSE	FALSE	FALSE	FALSE
2021-10-26	The Washington Post (Online)	How Twitter became the media of America’s left	txt-opeds/2586208367.xml.txt	And maybe that's okay. Twitter has both democraticized and diversified my information diet — I read a lot of articles and tweets each day, and I don't necessarily consider those that appear in long-standing mainstream outlets more important than those from any other institution, or even from people not affiliated with an institution at all. Thanks to Twitter, many on the left are better informed than they might have been otherwise. And that makes them better and sharper at criticizing those in power and demanding change. But it also might ensure that governing power on the Democratic side is always in the hands of Biden-style Democrats.	7	FALSE	FALSE	TRUE	FALSE
2022-07-07	Wall Street Journal (Online)	Comey, McCabe and IRS Audits; Suddenly, there's interest in possible abuses by the tax agency.	txt-opeds/2685749772.xml.txt	The press corps is aflutter at the New York Times report this week that former FBI officials James Comey and Andrew McCabe faced burdensome tax audits under a Trump appointee. We're glad to see the new attention to the Internal Revenue Service, and welcome to the cause if you mean it. Messrs. Comey and McCabe were rotten public servants, but any abuse of the IRS for political purposes has to be punished and deterred. The pair tangled with President Trump after investigating him for alleged collusion with Russia during the 2016 presidential campaign. Their IRS probes came during the tenure of Commissioner Charles Rettig, whom Mr. Trump appointed in 2018 and who still leads the agency. Mr. Comey's came three months after then-Attorney General William Barr chose not to indict him related to the Russia probe, and Mr. McCabe's began shortly after the Biden Justice Department settled a lawsuit against him.	0	TRUE	FALSE	FALSE	FALSE
