date	source	title	textfile	text	para_n	wealth_tax	billionaire	ineq
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	The coming primary campaign will be a good time for the candidates to hash out which specific ideas make sense and which don’t . So far, the agenda looks pretty good. Elizabeth Warren has a plan to increase workers’ power within companies — and help them get larger pre-tax raises. Cory Booker and Kamala Harris want to lift the after-tax pay of the middle class and poor. Kirsten Gillibrand and others support reducing major living costs, like child care and education. Perhaps most important, some Democrats have begun pushing for a wealth tax — to reverse the upward redistribution of the past 40 years. Warren has proposed an annual 2 or 3 percent tax on large fortunes. Bernie Sanders has proposed a big increase in the inheritance tax.	5	1	0	1
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	These wealth taxes are a classic example of policies that are less radical than their opponents claim. Do you know who already pays a wealth tax? Middle-class Americans. It’s called the property tax, as Noah Smith of Bloomberg Opinion has noted. Every year, homeowners pay a percentage of their house value in tax. A house, of course, is the biggest asset that most families own. If middle-class families can pay an annual tax on their main source of wealth, wealthy families can, too. The United States as we have known it — optimistic, future-oriented and more powerful than any other nation — cannot survive the stagnation of mass living standards over many decades. I’m glad to see that some political leaders understand this and are trying to recapture a core feature of American life.	6	1	1	1
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	Maybe we should start describing those leaders as conservatives.	7	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	Readers continue the discussion about who has the best chance to defeat President Trump as New Hampshire holds its primary. Re “How Buttigieg Became Surprise of the Caucuses” (front page, Feb. 8): A political party that has serious problems with addressing people in small towns and Middle America is behaving foolishly. Pete Buttigieg can and should argue that he has faced the issues troubling a great swath of this country. The other candidates should not play down the experience he has had being the mayor of a small Midwest city. That is where the problems are most acute: unemployment, opioids, suicides, struggling farmers and systemic racism.	0	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	Listen to Mr. Buttigieg. At least don’t make fun of his work with Americans who are largely forgotten. He is not part of the coastal elite nor a Washington insider. Do not make fun of that experience. William ElwellRochester, N.Y. I read “The Donald Trump Theory of Bernie Sanders,” by Frank Bruni (column, Feb. 9), and wondered how we could avoid a replay of Jeremy Corbyn’s “whopping defeat” by Boris Johnson in Britain. Imagine if starting now, the Bernie Bros changed the script and pledged to make 2020 a different election than 2016 by committing to put all their force behind whichever candidate fairly wins the nomination.	1	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	And here’s a radical idea! Imagine if Bernie wins the nomination and leads his troops in coming forward to acknowledge the mistakes they made in villainizing Hillary Clinton. Imagine if Bernie then transformed our fractured party into one inclusive big tent? A tent full of passionate voters who could decisively beat President Trump. Re “The Harrowing Chaos of the Democratic Primary” (column, Feb. 8): Michelle Goldberg says she envies those who are exhilarated, rather than terrified, that “the fate of American democracy could soon be Bernie or bust.” I share her sense of terror. I do not think the vast majority of voters will embrace Bernie. I believe that this is President Trump’s dream scenario. We can’t afford the risk.	2	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	But there is one candidate who is gaining traction and could well be a viable alternative: Amy Klobuchar. She had a stellar debate performance Friday night. She has been endorsed by this newspaper (with Elizabeth Warren), as well as by three large daily New Hampshire newspapers. This isn’t a Buttigieg-Sanders fight. Ms. Klobuchar is a serious contender, and it’s time she received the attention she deserves. Anne L. FingerTeaneck, N.J. Michelle Goldberg blames Joe Biden for the chaos? President Trump clearly went after Mr. Biden because he knows the former vice president is the candidate best positioned to beat him. The question is, why do Democrats and the “liberal media” also attack him, at best damning him with faint praise?	3	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	We need to choose a candidate who can’t be immediately dismissed by many as a socialist, or inexperienced, or buying himself an election, or perhaps even, I am very sorry to say in 2020, a woman. That candidate, who has, as Ms. Goldberg concedes, an “unmatched biography and name recognition,” is Joe Biden. Cut the chaos, fellow Democrats, or we’ll have no one to blame but ourselves for Mr. Trump and the Republicans’ continuing destruction of our Constitution and our democracy. Ann Dorton BellMalvern, Pa. Re “Buttigieg, Not Sanders, Emerges as a Problem for Warren’s Candidacy” (news article, Feb. 8): Your article on Elizabeth Warren’s problem with former Mayor Pete Buttigieg ignores her biggest problem — national skepticism over her “wealth tax” proposal. But it is easily solved: Rename it the “patriot tax.”	4	2	0	1
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	Jonathan GerardDurham, N.C. The Iowa Democratic caucuses appear to have been designed to imitate the Caucus-race from “Alice’s Adventures in Wonderland.” The Caucus-race was designed by the Dodo: Everyone started when they wanted to, and left off when they liked. It was not easy to see when the race was over, until the Dodo shouted that it was. When asked who had won, the Dodo could not answer without a great deal of thought, but eventually replied, “Everybody has won, and all must have prizes.” For the sake of democracy and the Democratic Party, the Iowa caucuses should be allowed to suffer the same fate as befell the actual dodo bird.	5	0	0	0
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	John Gordon RoyNew Fairfield, Conn.	6	0	0	0
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	Welcome to the Post Pundit 2020 Power Ranking: Round 4. (Try saying that 10 times fast.) I'm Catherine Rampell. A confession: My own interests and skills typically lean more toward policy analysis rather than horse-race prognostication. But lucky for me (and maybe, um, America?), this horse race is unusually driven by policy debates. Woohoo! Yeah, sure, there are still plenty of stories about candidates' likability, temperament, age, genealogical claims and so on. But in the past several weeks, we've also seen splashy proposals from 2020 hopefuls on: • Medicare for All/Medicare for More/Medicare for Anyone Who Wants It: It's everywhere.	0	0	0	0
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	• Universal child care: Spotlight this week courtesy of Sen. Elizabeth Warren's (D-Mass.) proposal released Monday. • Paid leave — Sen. Kirsten Gillibrand (D-N.Y.) introduced legislation last week. • Taxes — Sen. Sherrod Brown (D-Ohio) introduced legislation last week to expand the earned-income tax credit; Warren's wealth tax is still getting play. For wonks, the investment that 2020 contenders are making in policy, especially early in the race, is encouraging. It suggests they believe voters are hungry not just for anti-Trump fervor or a good personal story but also substantive ideas for how to better Americans' lives. But it's unclear whether voters are paying close attention to these proposals. A third of voters who say they support the Green New Deal, for instance, also say such a proposal should focus only on climate change, not the many social justice initiatives also in the resolution.	1	2	0	1
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	Plus, many of the candidates' proposals are variations on a theme. Some plans introduced as legislation in current or previous Congresses were sponsored by one 2020 candidate but also endorsed or co-sponsored by some of that candidate's fellow 2020 contenders. In the months ahead, watch for how the candidates differentiate themselves — and whether they start turning on one another or, at the least, stop cooperating. Sen. Bernie Sanders's (I-Vt.) entrance could sharpen divisions, too. One reason so many of the senators running for office have signed on to competing policy ideas is that they've been trying to straddle the ""progressive"" and ""moderate"" lanes. That could prove harder if one of the candidates wants to draw brighter lines between the two.	2	0	0	0
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	— Catherine Rampell Ranking not showing? Click here. Falls off ranking: Julián Castro, Larry Hogan, Oprah Winfrey Also receiving votes: Castro, Hogan, Winfrey, Stacey Abrams, Nikki M. Haley, Jeff Merkley Last week's ranking: Round 3 | Off the left-wing cliff Don't forget to click on the yellow highlighted text above to expand the Ranking Committee's annotations. Agree? Disagree? Share your thoughts in the comments. We'll see you for the next ranking. Until then, keep studying up, wonks! David Byler: 'Electability' is about more than appealing to blue-collar Midwesterners Karen Tumulty: What does Pete Buttigieg bring to the table? Experience — really.	3	0	0	0
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	Jonathan Capehart: Klobuchar 2020 is in danger of becoming Sanders 2016 Ed Rogers: Will there be a credible challenge to Trump for the GOP nomination? David Ignatius: These 'pragmatic progressives' may be the future of the Democratic Party	4	0	0	0
2020-04-08	The Washington Post (Online)	Bernie Sanders is out. And the insincere praise begins.	txt-opeds/2387534568.xml.txt	Quite belatedly, Sen. Bernie Sanders (I-Vt.) announced Wednesday that he is ending his presidential campaign. The race was effectively over on Super Tuesday, but Sanders and his devoted Bernie Bros are not known for their selfless devotion to party, so his futile race dragged on for another month. Perhaps he stayed in an attempt to increase Democratic turnout in Wisconsin to help oust a right-wing state supreme court justice. Or maybe he would have stayed in even longer, but the sight of people endangering themselves to vote during a pandemic was simply too much to bear. In any case, his second run — far less effective than his first — is over.	0	0	0	0
2020-04-08	The Washington Post (Online)	Bernie Sanders is out. And the insincere praise begins.	txt-opeds/2387534568.xml.txt	Democrats, aided by the mainstream media, are now putting out two rather disingenuous storylines. First, ""No one ever changed the party as much as Sanders."" Second, ""Now begins the struggle to win over the Bernie Bros."" It is understandable that some Democrats — eager to avoid a schism similar to that which occurred in 2016 — are falling over themselves to assuage Sanders's ego, but let's not get carried away. The ""Bernie changed the party"" line suggests that the party did not overwhelmingly choose a center-left successor to President Barack Obama. But it did! And it has rallied around someone who rejected Medicare-for-all, a wealth tax, left-wing isolationism and the entire ""capitalism is evil"" stance. Sanders got beaten badly week after week, never changing his message. That message simply did not register with more than about 30 percent of the party. Twitter does not represent the party. The party did not shift far left, as many in the media predicted (egged on by the loudest voices on the left). If anything, Biden's wins show that the heart of the party rests with moderate African Americans — to whom all Americans are indebted for lifting a viable, electable nominee to oust President Trump. Sanders's ""movement"" is far smaller than he would have liked us to believe.	1	0	0	0
2020-04-08	The Washington Post (Online)	Bernie Sanders is out. And the insincere praise begins.	txt-opeds/2387534568.xml.txt	As for winning over his followers, consider a recent poll showing that about 15 percent of Sanders's supporters intend to vote for Trump if Biden is the nominee. It is hard to fathom the mindset of someone who would prefer an unfit narcissist who opposes virtually every principle and value Democrats hold dear to Obama's vice president. It is of a piece with those who preferred Jill Stein in 2016. There is no reaching such people. Soliciting them is a waste of time. The rest of the Sanders coalition should not need much courting. They've already signaled they will line up behind Biden and have expressed their determination to oust Trump. Other than not gratuitously attacking them, no great effort should be required to keep them in the fold. (Ironically, Sen. Elizabeth Warren (D-Mass.) has been far more successful in advancing progressive policy ideas with Biden, including her plans on student debt forgiveness and bankruptcy.)	2	0	0	0
2020-04-08	The Washington Post (Online)	Bernie Sanders is out. And the insincere praise begins.	txt-opeds/2387534568.xml.txt	There are far bigger challenges for Biden than securing former Sanders voters. He must defeat Republican attempts to suppress the vote (including the GOP's opposition to voting by mail, which forces voters to choose between their right to vote and risking their lives by voting in person during a pandemic). He must hold Trump to account for his grotesque negligence in responding to the coronavirus, the greatest failure in presidential leadership, and for his stomach-turning corruption. And he must underscore the fundamental difference in values between the parties: Democrats are defenders of the little guy and of reforms that increase their pay, protect their health care and keep them safe.	3	0	0	0
2020-04-08	The Washington Post (Online)	Bernie Sanders is out. And the insincere praise begins.	txt-opeds/2387534568.xml.txt	That's a tall order, which makes it all the more urgent that Biden not be sidetracked by Bernie Bros' hurt feelings. There is an election to be won and a country to be saved. Note to readers: I will be off in preparation for and celebration of Passover. I will return Friday. For all who are celebrating, I hope your holiday is joyous and delicious.	4	0	0	0
2019-06-30	The Washington Post (Online)	A wealth tax isn’t the best way to tax the rich	txt-opeds/2249636093.xml.txt	A HOST of public opinion data confirms that Americans favor higher taxes on the wealthy. It would seem that taxing the rich is so popular that even the rich are for it, or at least some of them. An open letter published June 24 by 19 very wealthy people, including Abigail Disney and George Soros, declared that ""America has a moral, ethical and economic responsibility to tax our wealth more."" Billionaire Eli Broad chimed in with a pro-wealth-tax New York Times op-ed. Certainly their self-abnegating spirit is consistent with the policy tendency that Democratic candidates expressed during their first debates; and the letter spoke favorably of a direct tax on wealth similar to the one Sen. Elizabeth Warren (D-Mass.) has proposed, which would put a 2 percent levy on assets above a $50 million threshold and 3 percent on assets over $1 billion.	0	1	0	1
2019-06-30	The Washington Post (Online)	A wealth tax isn’t the best way to tax the rich	txt-opeds/2249636093.xml.txt	We couldn't agree more with the letter writers that the United States needs to raise more federal revenue and that ""the next dollar of new tax revenue should come from the most financially fortunate, not from middle-income and lower-income Americans."" Undeniably, too, the 2017 tax law that President Trump and a Republican Congress enacted showered billions of dollars worth of tax relief on upper-income people and businesses. Incredibly, news reports indicate the Trump administration is considering executive action to create yet another tax reduction that primarily benefits the rich — indexing capital gains to inflation. This would fly in the face of public opinion and, more importantly, could cost the treasury between $10 billion and $20 billion per year, according to Leonard E. Burman of the Tax Policy Center.	1	0	2	1
2019-06-30	The Washington Post (Online)	A wealth tax isn’t the best way to tax the rich	txt-opeds/2249636093.xml.txt	Unlike the open letter's authors and Ms. Warren, however, we are not convinced that a wealth tax is the optimal means of raising taxes on those who can afford to pay more. In addition to a likely constitutional challenge, the measure would encounter implementation problems — especially the consistent valuation of assets ranging from land to rare art — similar to those that have caused most European nations that tried a wealth tax to abandon it. Indeed, it's all too likely that a wealth tax would bring in less revenue than advocates anticipate, in part because millionaires can afford the best accountants and lawyers. What's more, a wealth tax of the kind Ms. Warren proposes would not distinguish between wealth accumulated through enterprise and innovation, which is socially productive, and wealth gained through inheritance or rent-seeking, which is not.	2	3	0	2
2019-06-30	The Washington Post (Online)	A wealth tax isn’t the best way to tax the rich	txt-opeds/2249636093.xml.txt	A better approach would be to repeal those provisions of the 2017 tax law that restored favored treatment to large estates; to reduce the favorable treatment of capital gains in general; and to eliminate the huge break for profits on the sale of stock by people who inherit it from rich benefactors. These measures are all clearly constitutional, all readily administrable by the existing Internal Revenue Service apparatus — and all well-calculated to raise substantial amounts from the top 1 percent, or less, of the income scale. A wealth tax is certainly a bold and spectacular proposal; what the country needs most, however, are effective ones.	3	3	0	1
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	Early in Wednesday's Democratic debate, Sens. Elizabeth Warren (D-Mass.) and Cory Booker (D-N.J.) had an exchange that tells you almost everything you need to know about the Warren campaign, and even the broader Democratic contest. It happened when moderator Andrea Mitchell lobbed her a softball question about uniting the country, and Warren batted it away with a paean to her favorite policy: stiff wealth taxation. ""The way we achieve our goals and bring our country together,"" said Warren, ""is we talk about the things that unite us, and that is that we want to build an America that works for the people, not one that just works for rich folks."" There was more, but that opening statement neatly summarizes the gist of this message, which Warren hammers at every possible opportunity.	0	3	0	2
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	Booker, who was asked whether he agreed with this strategy, somewhat regretfully demurred. He acknowledged the need for more tax revenue, of course, to fund the spending Democrats want to do. ""But here's the challenge. We as Democrats need to fight for a just taxation system. But as I travel around the country, we Democrats also have to talk about how to grow wealth, as well."" And there, in a few simple words, is the choice Democrats face: between an economic moderate who thinks that growing the size of the economic pie has to be an important part of the Democratic agenda, and a full-blown progressive who just wants to carve it up differently.	1	3	0	2
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	This will not, of course, be news to anyone who has been paying attention. What's somewhat more interesting is their respective constituencies. Booker is overperforming among nonwhite voters, who tend to be not just lower-income but more socially conservative, and more focused on bread-and-butter issues, than white Democrats. Warren, on the other hand, is the candidate of the affluent, the educated and the white, what Republican polling firm Echelon Insights recently dubbed the ""Acela Party."" It might seem a bit strange that wealth taxes are being promulgated by a candidate who caters to white professionals with healthy household balance sheets, while the former mayor of Newark is making such investment-bankerly noises. But in fact there's a certain logic to it. After all, wealth taxes — as Booker ably pointed out — don't really make much sense as a technocratic policy matter.	2	3	0	2
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	If you want to spend a bunch of money on new social programs, a value-added tax is harder to evade and raises a lot more revenue; a tax on capital income is more economically efficient and just as progressive; a broad-based and highly progressive income tax is much easier to administer; and if you think that billionaires get that way by doing something socially harmful, regulating or taxing that specific activity would be more effective at ending their malfeasance. None of these methods carry the heavy risk, inherent to a wealth tax, that America's capital base will erode, and then productivity will erode, and then worker incomes will shrink.	3	3	2	1
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	But there is one thing a wealth tax can do better than anything else: destroy fortunes. That money doesn't necessarily go to anyone else, mind you; it may just get eaten up by compliance costs and dead-weight losses. But the rich people definitely won't have it. This is a fairly useless policy goal unless you happen to be in direct competition with wealthy people for social status and scarce resources such as elite school places. The best way to understand a wealth tax, in other words, is not in terms of rich and poor but as an intra-elite battle. The two sides are characterized by what New York Times columnist David Brooks once dubbed ""status-income disequilibrium."" One side consists of people whose elite jobs are well-paid compared with the national average but poorly paid compared with similarly educated and successful people in more mercenary fields, and who can therefore generally only access the best resources by leveraging family money, professional prestige or social capital. On the other side are those with more lucrative occupations who crassly buy their way in.	4	3	0	2
2019-11-21	The Washington Post (Online)	What Cory Booker gets about a wealth tax that Elizabeth Warren doesn’t	txt-opeds/2316680689.xml.txt	Heavy wealth taxation helps the former group by kneecapping their opponents without much touching their own, less tangible forms of social capital. Better still, this sounds like it does something for the poor, allowing them, and Warren, to congratulate themselves that they're really a finer grade of person, rather than some self-interested boob who votes from the pocketbook. It's a startlingly apt summation of so much of Warren's campaign: policies that sound like they help the poor while somehow delivering the greatest benefits to the educated elites of the Acela Corridor. Booker obviously understands the reality underlying the polished populist veneer. The only question is whether Democratic voters will.	5	3	0	1
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	One moment dominated coverage following the seventh Democratic Party presidential debate last week: a rejected handshake between Sen. Bernie Sanders (I-Vt.) and Sen. Elizabeth Warren (D-Mass.). It was 14 seconds in a night that lasted two hours, in a campaign that has been underway for more than a year, but the handshake capped several days of vitriol by the Sanders and Warren campaigns and their supporters. The vitriol has been surprising given the goodwill amassed through the candidates' previous nonaggression pact. More importantly, it has jeopardized the best chance that progressive Democrats have had  in a generation to put a candidate who shares their values in the White House.	0	0	0	0
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	Progressive groups recognize the danger of the moment, and have called on the campaigns and their supporters to cool the attacks. Additionally, 18 grass-roots groups have initiated a unity campaign called ""Progressives Unite 2020,"" affirming that they would work to defeat ""candidates supported by the corporate wing, instead of fighting each other."" The Sunrise Movement, which has endorsed Sanders, pointed out that ""infighting between Sanders and Warren only benefits big oil, fossil fuel billionaires, the GOP, and the moderate wing of the Democratic Party."" Meanwhile, the Working Families Party, which has endorsed Warren, reminded its members that ""Warren and Sanders have much more that unites them.""	1	0	0	0
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	While the candidates would be wise to stop the personal attacks, it's a part of politics for them to draw contrasts. So it's up to the broader progressive movement to make the comparisons we know exist. It's up to movement leaders to flip the script. They can do so in a number of ways: by making the case that these two progressive candidates should work together (as Democracy for America did), by waiting to endorse (as many labor unions are doing), by endorsing both Sanders and Warren, or, as the American Prospect's Harold Meyerson put it, simply by making Sanders and Warren a greater priority than Sanders vs. Warren.	2	0	0	0
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	Of course, unity for unity's sake isn't enough. Progressive Democrats should unite for the sake of the American people, whose lives would improve as a result of Medicare-for-all, a Green New Deal, a wealth tax, student-debt cancellation and other progressive policies being debated on the national stage. Progressives who, both before this latest back-and-forth and now, are lifting up both Sanders and Warren, are being principled and strategic. In our winner-take-all political system, the candidate who wins the nomination controls the direction of the party. Multiple progressive front-runners only increase the party's chances of having a left-of-center nominee and uniting around a left-of-center platform. Establishment Democrats, after all, will be united in their goal to keep the center of the Democratic Party at the core of the Democratic Party. Former secretary of labor Robert Reich remarked recently, ""If progressive Democrats don't hang together, corporate Democrats will hang them separately.""	3	1	0	1
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	I warned in October that ""some are waging a campaign to drive a wedge between the Sanders and Warren camps that, if successful, could severely deflate the energy among progressives."" Those efforts continue. They are sapping the progressive movement of its focus on the issues that matter to the American people, and dampening the enthusiasm of supporters past, present and potential. That's no way to expand the progressive lane. And a fractured movement foreshadows trouble for progressives at the Democratic National Convention in Milwaukee. With the possibility of a brokered convention, progressives would be better off entering with 50 percent or more of the delegates. Reaching that critical threshold between Sanders and Warren would increase the likelihood that a progressive candidate could obtain the nomination on the first ballot, before superdelegates weigh in and establishment forces may be better positioned to seize power.	4	0	0	0
2020-01-21	The Washington Post (Online)	Warren vs. Sanders jeopardized progressives’ best shot in a generation	txt-opeds/2342957813.xml.txt	Now, some fervid supporters would say that the attacks we've seen over the past weeks are necessary — that hurling insults about Sanders's alleged sexism or Warren's alleged elitism is what the primary is for. But in a primary in which some centrist candidates believe that collecting $2,800 checks from lobbyists is the same as collecting only grass-roots dollars, in which we are weighing the boldness of the candidates' health-care plans and the levelheadedness with which they'd redefine the United States' role in the world, there are bigger issues for progressives to tackle than each other. Ultimately, progressives uniting in 2020 will be the only way progressives win in 2020.	5	0	0	0
2020-04-19	Wall Street Journal (Online)	Tom Steyer's Coronavirus Gig; Some 3.1 million Californians have filed for jobless benefits.	txt-opeds/2391438634.xml.txt	If it seems that some Democrats are trying to use the pandemic to remake the economy, maybe that's because they are. Look no further than California Gov. Gavin Newsom's new Task Force on Business and Jobs Recovery, which will be led by Tom Steyer—yes, the San Francisco billionaire who ran for President on a wealth tax, carbon-free economy and slavery reparations. Mr. Steyer has been out of the spotlight since he quit the Democratic primary in late February after spending $250 million. ""We felt he was an ideal candidate to lead the charge and introduce the broader purpose behind this advisory committee,"" Mr. Newsom said.	0	2	2	2
2020-04-19	Wall Street Journal (Online)	Tom Steyer's Coronavirus Gig; Some 3.1 million Californians have filed for jobless benefits.	txt-opeds/2391438634.xml.txt	The 80-member group will include Mr. Newsom's chief of staff, the state's four previous governors, Obama Federal Reserve Chair Janet Yellen, Disney's Bob Iger and Apple CEO Tim Cook. Its mission, Mr. Steyer says, is to ""recover as fast as safely possible from the COVID-19-induced recession and to create a fair, green and prosperous future"" that ""remedies some of the injustices, which this COVID-19 pandemic has revealed in our society."" Mr. Newsom was the first Governor to order citizens to stay home and nonessential businesses to shut down. This may have reduced infections, but some 3.1 million Californians have filed for unemployment benefits over the past month, more than in all of 2008, and most were already struggling to get by. One reason is the state's ""fair"" and ""green"" policies.	1	0	0	0
2020-04-19	Wall Street Journal (Online)	Tom Steyer's Coronavirus Gig; Some 3.1 million Californians have filed for jobless benefits.	txt-opeds/2391438634.xml.txt	California has the nation's highest housing prices and rents due to restrictive zoning, government red tape and green mandates like solar panels on every new home. It now costs more than $1 million to build an ""affordable"" housing unit in some places along the coast. Renewable mandates also drive up energy costs. Gas prices in California still average $2.81 per gallon—a buck more than the national average. Congress has authorized an extra $600 per week in enhanced jobless benefits, but this won't go far in San Francisco where the average rent is $3,500. Paycheck Protection Program loans won't help most businesses in the state because they spend more on rent, property taxes and utilities than on payroll. This may explain why California has the lowest PPP loan disbursements as a share of small business payroll in the country.	2	0	0	0
2020-04-19	Wall Street Journal (Online)	Tom Steyer's Coronavirus Gig; Some 3.1 million Californians have filed for jobless benefits.	txt-opeds/2391438634.xml.txt	If Mr. Steyer promotes more regulation and income redistribution, California's recovery will be slower and less fair than it should be.	3	0	0	3
2020-06-22	Wall Street Journal (Online)	Welcome to the 'Hotel Seattle'; Your business can check in, and it'll have to pay the new premium, but the city won't let it leave.	txt-opeds/2415559089.xml.txt	Seattle's City Council prides itself on being an early adopter of new business mandates. Seattle was the first major U.S. city to adopt a $15 minimum wage and one of the first to require businesses to provide paid sick leave. The City Council achieved another first last week, when it unanimously enacted an ordinance requiring food-delivery app companies to provide gig workers ""premium pay"" for deliveries in the city, on top of their usual compensation, and prohibiting the companies from raising fees or leaving the city in response, even if the new rule causes them to lose money. Instead of erecting a wall to keep people out, Seattle is attempting to create a legal wall to keep businesses in.	0	0	0	1
2020-06-22	Wall Street Journal (Online)	Welcome to the 'Hotel Seattle'; Your business can check in, and it'll have to pay the new premium, but the city won't let it leave.	txt-opeds/2415559089.xml.txt	The ordinance was first suggested by Working Washington, a Seattle labor organization backed by the Service Employees International Union. On-demand delivery workers in the city—think Instacart shoppers and DoorDash couriers—must be paid a premium of $2.50 a stop in the city for the duration of the Covid-19 emergency declared by Mayor Jenny Durkan. With thousands of homebound Seattle residents in need of grocery deliveries, the costs add up. The City Council expects the companies to eat it: The ordinance states that gig companies may not ""reduce or otherwise modify the areas in the City that are served,"" ""reduce a gig worker's compensation,"" or ""add customer charges to online orders for delivery of groceries"" in response to the new premium. If a company violates the ordinance, the city can pursue it with penalties beyond the city limits.	1	0	0	0
2020-06-22	Wall Street Journal (Online)	Welcome to the 'Hotel Seattle'; Your business can check in, and it'll have to pay the new premium, but the city won't let it leave.	txt-opeds/2415559089.xml.txt	To understand how unprecedented this is, imagine if Seattle's $15 minimum-wage law restricted restaurants from closing their doors or adjusting their prices in response, effectively forcing them to continue operating at a loss. If that sounds illegal, it probably is. In a detailed sent in May to Mayor Durkan, the trade group TechNet described how the ordinance would violate the Takings Clause of the Fifth Amendment. By ""forcing a business to continue unprofitable operations, the City would be extracting payments from an unwilling person and thus taking private property without any—let alone just—compensation."" That isn't the only problem. The ordinance may also thwart the will of Washington state voters, who in 2018 approved an initiative under which ""a local governmental entity may not impose or collect any tax, fee, or other assessment on groceries."" Charges and exactions on the transportation of groceries were	2	0	0	2
2020-06-22	Wall Street Journal (Online)	Welcome to the 'Hotel Seattle'; Your business can check in, and it'll have to pay the new premium, but the city won't let it leave.	txt-opeds/2415559089.xml.txt	Seattle's City Council has a history of legally questionable legislation. In 2017 it passed a ""wealth tax"" on the income of wealthy households, even though the city attorney had advised that it would be illegal under state law. The courts agreed, and in April the state Supreme Court denied the city's bid to review the decision. The city also recently walked away from a long legal dispute over a 2015 law that gave Uber and Lyft drivers, who use apps provided by the companies to work as independent contractors, the right to bargain collectively. Seattle may believe it has the budget to back another costly legal fight, but other municipalities—whose budgets are strained as a consequence of the coronavirus crisis—will think twice before imitating the ordinance.	3	3	0	2
2020-06-22	Wall Street Journal (Online)	Welcome to the 'Hotel Seattle'; Your business can check in, and it'll have to pay the new premium, but the city won't let it leave.	txt-opeds/2415559089.xml.txt	Even without mandates, gig companies are providing Covid-related benefits to workers who contract with them. Shipt is providing up to two weeks of financial assistance to its shoppers if they get Covid. DoorDash is offering financial assistance to ""Dashers"" who test positive or are told by a medical professional to self-isolate. There may be merit to offering additional pay during the current crisis, but it's a policy best handled voluntarily, in cooperation with gig companies, not in opposition to them. Mr. Vernuccio is a senior fellow at the Mackinac Center for Public Policy. Mr. Saltsman is managing director at the Employment Policies Institute.	4	0	0	3
